ЯНДЕКС-001Р-02;B;RU000A10CMT9;1;0.01
АСФАЛЬТОБЕТОННЫЙ ЗАВОД № 1-002Р-03;B;RU000A10BNM4;1;0.01
ЭНЕРГОНИКА-001P-06;B;RU000A10BNK8;1;0.01
СЭЗ имени Серго Орджоникидзе-001Р-02;B;RU000A102556;1;0.01
ХРОМОС ИНЖИНИРИНГ-БО-04;B;RU000A10E283;1;0.01
МФК Мани Мен-БО-02-01;B;RU000A10BGC9;1;0.01
МФК Мани Мен-БО-01;B;RU000A10AYU6;1;0.01
МИРРИКО-БО-П02;B;RU000A10AFQ3;1;0.01
Виллина-БО-01-001P;B;RU000A10A505;1;0.01
РегионСпецТранс-БО-01;B;RU000A109NM3;1;0.01
Омега-БО-01;B;RU000A1092T7;1;0.01
МИРРИКО-БО-П01;B;RU000A109221;1;0.01
ТД РКС-002Р-04;B;RU000A108RK0;1;0.01
БиоВитрум-001Р-01;B;RU000A10B7N0;1;0.01
ОБЪЕДИНЕННАЯ ДВИГАТЕЛЕСТРОИТЕЛЬНАЯ КОРПОРАЦИЯ-001P-01;B;RU000A10ES32;1;0.01
УПТК-65-001P-02;B;RU000A10ERD8;1;0.01
ФОСАГРО-БО-02-06;B;RU000A10ER66;1;0.01
ПЕРВЫЙ ЮВЕЛИРНЫЙ ЛОМБАРД-БО-02;B;RU000A10EQE8;1;0.01
ГК САМОЛЕТ-002Р-03;B;RU000A10EQ83;1;0.01
ТЕХНОЛОГИЯ-БО-02;B;RU000A10B6K8;1;0.01
АйДи Коллект-001Р-01;B;RU000A10B2P6;1;0.01
Органик Парк-БО-П01;B;RU000A10AZN8;1;0.01
ОЙЛ РЕСУРС ГРУПП-001P-01;B;RU000A10AHU1;1;0.01
Агентство Судебного Взыскания-БО-03-001P;B;RU000A109TF4;1;0.01
Л-СТАРТ-001Р-1;B;RU000A10E6G3;1;0.01
АйДи Коллект-001Р-02;B;RU000A109T74;1;0.01
АйДи Коллект-07;B;RU000A108L65;1;0.01
БИЗНЕС АЛЬЯНС-001Р-05;B;RU000A108GM9;1;0.01
Сибирский КХП-001P-03;B;RU000A10BHX3;1;0.01
ЕнисейАгроСоюз-001Р-02;B;RU000A10B925;1;0.01
Бианка Премиум-БО-02;B;RU000A10B5A1;1;0.01
ДЕВАР ПЕТРО-001Р-01;B;RU000A10B4L1;1;0.01
А Спэйс-001P-02;B;RU000A10AYB6;1;0.01
МГКЛ-001Р-07;B;RU000A10ATC4;1;0.01
АВТОАССИСТАНС-001-01;B;RU000A109UE5;1;0.01
Простая еда-001Р-01;B;RU000A1099W6;1;0.01
ВЭББАНКИР-001P-06;B;RU000A109890;1;0.01
